Event ID,Artist,Genres,Date,Venue,City,State,Capacity,Number of Songs
18479,Bone Thugs-n-Harmony,gangster rap,10-05-2024,The Rave,Milwaukee,WI,,10
18480,Bone Thugs-n-Harmony,gangster rap,04-05-2024,Toyota Arena,Ontario,CA,"63,132",10
18481,Bone Thugs-n-Harmony,gangster rap,19-04-2024,Red Rocks Amphitheatre,Morrison,CO,,10
18482,Bone Thugs-n-Harmony,gangster rap,13-04-2024,The Palladium,Worcester,MA,"2,160",10
18483,Bone Thugs-n-Harmony,gangster rap,05-04-2024,Brooklyn Bowl,Paradise,NV,"3,000",10
18484,Bone Thugs-n-Harmony,gangster rap,16-03-2024,The Canyon - Montclair,Montclair,CA,,10
18485,Bone Thugs-n-Harmony,gangster rap,03-03-2024,The Novo,Los Angeles,CA,,10
18486,Bone Thugs-n-Harmony,gangster rap,01-03-2024,Curran Theatre,San Francisco,CA,"1,315",10
18487,Bone Thugs-n-Harmony,gangster rap,29-02-2024,Ace of Spades,Sacramento,CA,,10
18488,Bone Thugs-n-Harmony,gangster rap,07-01-2024,Allegiant Stadium,Paradise,NV,"71,835",10
18489,Ashe,alt z,20-09-2024,Brooklyn Bowl Nashville,Nashville,TN,,18
18490,SBTRKT,alternative dance,03-03-2024,Waterfront Park,San Diego,CA,,10
18491,Matt Maltese,indie anthem-folk,13-06-2024,Great Stage Park,Manchester,TN,,10
18492,Matt Maltese,indie anthem-folk,06-04-2024,Wiltern Theatre,Los Angeles,CA,,20
18493,Matt Maltese,indie anthem-folk,05-04-2024,August Hall,San Francisco,CA,,10
18494,Matt Maltese,indie anthem-folk,03-04-2024,Neptune Theatre,Seattle,WA,,20
18495,Matt Maltese,indie anthem-folk,30-03-2024,Amsterdam Bar and Hall,St. Paul,MN,,20
18496,Matt Maltese,indie anthem-folk,29-03-2024,House of Blues,Houston,TX,"22,309",19
18497,Matt Maltese,indie anthem-folk,28-03-2024,Saint Andrew's Hall,Detroit,MI,"1,000",18
18498,Matt Maltese,indie anthem-folk,23-03-2024,The Sinclair,Cambridge,MA,,20
18499,Matt Maltese,indie anthem-folk,22-03-2024,Irving Plaza,New York City,NY,"1,025",18
18500,Matt Maltese,indie anthem-folk,20-03-2024,The Howard Theatre,Washington,DC,,17
18501,Matt Maltese,indie anthem-folk,16-03-2024,Crowbar,Tampa,FL,,20
18502,Matt Maltese,indie anthem-folk,13-03-2024,Variety Playhouse,Atlanta,GA,,18
18503,Matt Maltese,indie anthem-folk,12-03-2024,The Basement East,Nashville,TN,,10
18504,Matt Maltese,indie anthem-folk,11-03-2024,Emo's,Austin,TX,"15,000",20
18505,Tech N9ne,detroit hip hop,29-12-2024,The Black Sheep,Colorado Springs,CO,,10
18506,Tech N9ne,detroit hip hop,28-12-2024,Fillmore Auditorium,Denver,CO,"3,700",35
18507,Tech N9ne,detroit hip hop,19-10-2024,Palace Theatre,Columbus,OH,"2,695",10
18508,Tech N9ne,detroit hip hop,18-10-2024,Bourbon Theatre,Lincoln,NE,,10
18509,Tech N9ne,detroit hip hop,17-10-2024,Granada Theater,Lawrence,KS,,10
18510,Tech N9ne,detroit hip hop,15-10-2024,Talking Stick Resort Amphitheatre,Phoenix,AZ,"20,106",10
18511,Tech N9ne,detroit hip hop,12-10-2024,Discovery Park,Sacramento,CA,,10
18512,Tech N9ne,detroit hip hop,10-10-2024,Gillioz Theatre,Springfield,MO,"1,015",10
18513,Tech N9ne,detroit hip hop,09-10-2024,The Hall,Little Rock,AR,,10
18514,Tech N9ne,detroit hip hop,26-09-2024,Kia Forum,Inglewood,CA,"17,505",10
18515,Tech N9ne,detroit hip hop,25-09-2024,Talking Stick Resort Amphitheatre,Phoenix,AZ,"20,106",10
18516,Tech N9ne,detroit hip hop,23-09-2024,The JunkYard,Denver,CO,,10
18517,Tech N9ne,detroit hip hop,21-09-2024,Hollywood Casino Amphitheatre,Maryland Heights,MO,"20,000",10
18518,Tech N9ne,detroit hip hop,20-09-2024,FirstBank Amphitheater,Franklin,TN,"2,472",10
18519,Tech N9ne,detroit hip hop,17-09-2024,Huntington Bank Pavilion at Northerly Island,Chicago,IL,,10
18520,Tech N9ne,detroit hip hop,16-09-2024,Everwise Amphitheater at White River State Park,Indianapolis,IN,"6,000",10
18521,Tech N9ne,detroit hip hop,15-09-2024,Michigan Lottery Amphitheatre at Freedom Hill,Sterling Heights,MI,"7,200",10
18522,Tech N9ne,detroit hip hop,13-09-2024,PNC Bank Arts Center,Holmdel,NJ,"17,500",13
18523,Tech N9ne,detroit hip hop,12-09-2024,The Pavilion at Star Lake,Burgettstown,PA,"3,750",10
18524,Tech N9ne,detroit hip hop,10-09-2024,Darien Lake Performing Arts Center,Darien,NY,"21,600",10
18525,Tech N9ne,detroit hip hop,09-09-2024,Leader Bank Pavilion,Boston,MA,"5,200",10
18526,Tech N9ne,detroit hip hop,07-09-2024,The Pavilion at Montage Mountain,Scranton,PA,,10
18527,Tech N9ne,detroit hip hop,06-09-2024,Jiffy Lube Live,Bristow,VA,"6,500",10
18528,Tech N9ne,detroit hip hop,04-09-2024,Red Hat Amphitheater,Raleigh,NC,"5,990",10
18529,Tech N9ne,detroit hip hop,02-09-2024,Skyla Credit Union Amphitheatre,Charlotte,NC,,10
18530,Tech N9ne,detroit hip hop,01-09-2024,Ameris Bank Amphitheatre,Alpharetta,GA,"12,000",16
18531,Tech N9ne,detroit hip hop,30-08-2024,Cynthia Woods Mitchell Pavilion,The Woodlands,TX,"6,500",10
18532,Tech N9ne,detroit hip hop,29-08-2024,The Pavilion at Toyota Music Factory,Irving,TX,,19
18533,Tech N9ne,detroit hip hop,27-08-2024,Isleta Amphitheater,Albuquerque,NM,"15,000",10
18534,Tech N9ne,detroit hip hop,25-08-2024,Utah First Credit Union Amphitheatre,West Valley City,UT,,16
18535,Tech N9ne,detroit hip hop,23-08-2024,RV Inn Style Resorts Amphitheater,Ridgefield,WA,"5,000",10
18536,Tech N9ne,detroit hip hop,22-08-2024,White River Amphitheatre,Auburn,WA,"1,534",10
18537,Tech N9ne,detroit hip hop,21-08-2024,BECU Live at Northern Quest Resort & Casino,Airway Heights,WA,,10
18538,Tech N9ne,detroit hip hop,18-08-2024,Ford Amphitheater,Colorado Springs,CO,"8,000",10
18539,Tech N9ne,detroit hip hop,03-08-2024,Iron Horse Saloon,Sturgis,SD,,10
18540,Tech N9ne,detroit hip hop,09-06-2024,Cuddy Family Midtown Park,Anchorage,AK,,10
18541,Tech N9ne,detroit hip hop,19-05-2024,Historic Crew Stadium,Columbus,OH,,23
18542,Tech N9ne,detroit hip hop,10-05-2024,Daytona International Speedway,Daytona Beach,FL,"123,500",18
18543,Tech N9ne,detroit hip hop,04-05-2024,The Midland Theatre,Kansas City,MO,,10
18544,Tech N9ne,detroit hip hop,21-04-2024,Fox Theater Pomona,Pomona,CA,,10
18545,Tech N9ne,detroit hip hop,19-04-2024,The Guild Theatre,Menlo Park,CA,,10
18546,Tech N9ne,detroit hip hop,08-03-2024,The Astro,La Vista,NE,,10
18547,Tech N9ne,detroit hip hop,14-02-2024,Union Station,Kansas City,MO,,10
18548,Tech N9ne,detroit hip hop,09-02-2024,Larry Flynt's Hustler Club,Las Vegas,NV,,10
18549,Tech N9ne,detroit hip hop,13-01-2024,Desert Diamond Arena,Glendale,AZ,"19,000",13
18550,Hoobastank,alternative metal,20-10-2024,Murrieta Town Square Amphitheater,Murrieta,CA,,15
18551,Hoobastank,alternative metal,05-10-2024,Umatilla Marina Park,Umatilla,OR,,14
18552,Hoobastank,alternative metal,04-10-2024,Rock & Brews,Ridgefield,WA,,15
18553,Hoobastank,alternative metal,07-09-2024,America Gardens Theatre,Lake Buena Vista,FL,,10
18554,Hoobastank,alternative metal,07-09-2024,America Gardens Theatre,Lake Buena Vista,FL,,10
18555,Hoobastank,alternative metal,07-09-2024,America Gardens Theatre,Lake Buena Vista,FL,,10
18556,Hoobastank,alternative metal,06-09-2024,America Gardens Theatre,Lake Buena Vista,FL,,10
18557,Hoobastank,alternative metal,06-09-2024,America Gardens Theatre,Lake Buena Vista,FL,,10
18558,Hoobastank,alternative metal,10-08-2024,The Bridge,Three Forks,MT,,10
18559,Hoobastank,alternative metal,27-07-2024,Chevrolet Court at the New York State Fair,Syracuse,NY,,11
18560,Hoobastank,alternative metal,26-07-2024,Soaring Eagle Casino & Resort Outdoor Stage,Mount Pleasant,MI,,10
18561,Hoobastank,alternative metal,06-07-2024,Recreation Park,Arlington Heights,IL,,15
18562,Hoobastank,alternative metal,08-06-2024,Fremont Street Experience,Las Vegas,NV,,16
18563,Hoobastank,alternative metal,02-06-2024,Legends Field,Kansas City,KS,,10
18564,Hoobastank,alternative metal,10-05-2024,Offutt AFB Parade Grounds,Bellevue,NE,,10
18565,Hoobastank,alternative metal,14-04-2024,Busch Gardens,Tampa,FL,"33,000",10
18566,Hoobastank,alternative metal,13-04-2024,Bayside Stadium,Orlando,FL,,16
18567,Hoobastank,alternative metal,10-03-2024,Snoqualmie Casino,Snoqualmie,WA,,10
18568,Bob Sinclar,disco house,01-09-2024,E11even,Miami,FL,,10
18569,Bob Sinclar,disco house,31-08-2024,The Marquee,New York,NY,,10
18570,Bob Sinclar,disco house,20-04-2024,E11even,Miami,FL,,10
18571,Calum Scott,pop,15-10-2024,Yaamava' Theater,Highland,CA,,17
18572,Calum Scott,pop,14-10-2024,Paramount Theatre,Seattle,WA,"2,963",10
18573,Calum Scott,pop,13-10-2024,Wiltern Theatre,Los Angeles,CA,,17
18574,Calum Scott,pop,10-10-2024,The Fillmore Philadelphia,Philadelphia,PA,,17
18575,Calum Scott,pop,09-10-2024,Beacon Theatre,New York City,NY,"2,894",17
18576,Calum Scott,pop,06-10-2024,Orpheum Theatre,Memphis,TN,"5,000",18
18577,Calum Scott,pop,23-05-2024,NBC Weekend Today,New York,NY,,10
18578,Chris Young,contemporary country,14-09-2024,Main Stage,McHenry,IL,,10
18579,Chris Young,contemporary country,10-08-2024,Resorts World Theatre,Las Vegas,NV,,10
18580,Chris Young,contemporary country,03-08-2024,Otsiningo Park,Binghamton,NY,,15
18581,Chris Young,contemporary country,02-08-2024,TD Garden,Boston,MA,"19,580",10
18582,Chris Young,contemporary country,01-08-2024,Mohegan Sun Arena,Uncasville,CT,"10,000",10
18583,Chris Young,contemporary country,19-07-2024,Pacific Amphitheatre,Costa Mesa,CA,"8,042",10
18584,Chris Young,contemporary country,05-07-2024,Spirit Lake Casino & Resort,Saint Michael,ND,,18
18585,Chris Young,contemporary country,29-06-2024,Island Grove Regional Park,Greeley,CO,,10
18586,Chris Young,contemporary country,07-06-2024,Adventureland Park,Altoona,IA,,10
18587,Chris Young,contemporary country,04-05-2024,Stage AE,Pittsburgh,PA,"13,592",16
18588,Chris Young,contemporary country,03-05-2024,KEMBA Live!,Columbus,OH,"5,200",17
18589,Chris Young,contemporary country,02-05-2024,Huntington Center,Toledo,OH,"9,341",10
18590,Chris Young,contemporary country,25-04-2024,The Cove at River Spirit Casino,Tulsa,OK,,10
18591,Chris Young,contemporary country,21-04-2024,Bayside Stadium,Orlando,FL,,17
18592,Pretenders,album rock,23-08-2024,The Chicago Theatre,Chicago,IL,,27
18593,Pretenders,album rock,21-08-2024,Orpheum Theater,Madison,WI,"10,231",22
18594,Pretenders,album rock,18-08-2024,T-Mobile Park,Seattle,WA,"68,740",15
18595,Pretenders,album rock,16-08-2024,Providence Park,Portland,OR,"1,400",12
18596,Pretenders,album rock,14-08-2024,Hard Rock Live,Atlantic City,NJ,"7,000",21
18597,Pretenders,album rock,13-08-2024,Masonic Auditorium,San Francisco,CA,,25
18598,Pretenders,album rock,11-08-2024,BMO Stadium,Los Angeles,CA,"20,000",14
18599,Pretenders,album rock,10-08-2024,Arizona Financial Theatre,Phoenix,AZ,"5,000",26
18600,Pretenders,album rock,07-08-2024,ACL Live at The Moody Theater,Austin,TX,,26
18601,Pretenders,album rock,06-08-2024,The Pavilion at Toyota Music Factory,Irving,TX,,25
18602,Pretenders,album rock,03-08-2024,Empower Field at Mile High,Denver,CO,"76,125",14
18603,Pretenders,album rock,01-08-2024,Uptown Theater,Kansas City,MO,"1,700",24
18604,Pretenders,album rock,31-07-2024,Cain's Ballroom,Tulsa,OK,"1,800",24
18605,Pretenders,album rock,29-07-2024,Riverside Theater,Milwaukee,WI,"2,125",23
18606,Pretenders,album rock,28-07-2024,Target Field,Minneapolis,MN,"39,504",14
18607,Pretenders,album rock,25-07-2024,Great American Ball Park,Cincinnati,OH,"42,059",14
18608,Pretenders,album rock,24-07-2024,Goodyear Theater,Akron,OH,,27
18609,Pretenders,album rock,23-07-2024,Goodyear Theater,Akron,OH,,27
18610,Pretenders,album rock,21-07-2024,Warner Theatre,"Washington, D.C.",DC,"1,847",28
18611,Pretenders,album rock,20-07-2024,Warner Theatre,"Washington, D.C.",DC,"1,847",27
18612,Pretenders,album rock,19-07-2024,MGM Music Hall at Fenway,Boston,MA,"5,009",28
18613,Pretenders,album rock,17-07-2024,Citi Field,Queens,NY,"41,800",14
18614,Pretenders,album rock,16-07-2024,Tanglewood Music Center,Lenox,MA,,28
18615,Pretenders,album rock,14-07-2024,The Fillmore Philadelphia,Philadelphia,PA,,25
18616,Pretenders,album rock,13-07-2024,Hackensack Meridian Health Theatre,Red Bank,NJ,,24
18617,Corinne Bailey Rae,british soul,11-08-2024,Bimbo's 365 Club,San Francisco,CA,,11
18618,Corinne Bailey Rae,british soul,11-08-2024,Golden Gate Park,San Francisco,CA,,10
18619,Corinne Bailey Rae,british soul,09-08-2024,Arvada Center Amphitheater,Arvada,CO,,10
18620,Corinne Bailey Rae,british soul,08-08-2024,Millennium Park,Chicago,IL,,11
18621,Corinne Bailey Rae,british soul,07-08-2024,Egyptian Room at Old National Centre,Indianapolis,IN,,14
18622,Corinne Bailey Rae,british soul,05-08-2024,The Oaks Theater,Oakmont,PA,,10
18623,Corinne Bailey Rae,british soul,04-08-2024,The Theater at MGM National Harbor,National Harbor,MD,,14
18624,Corinne Bailey Rae,british soul,23-06-2024,The Wilbur Theatre,Boston,MA,,11
18625,Corinne Bailey Rae,british soul,22-06-2024,The Theater at MGM National Harbor,National Harbor,MD,,10
18626,Corinne Bailey Rae,british soul,21-06-2024,Parx Casino,Bensalem,PA,,10
18627,Corinne Bailey Rae,british soul,20-06-2024,The Vogel,Red Bank,NJ,,10
18628,Corinne Bailey Rae,british soul,18-06-2024,Maryland Hall for the Creative Arts,Annapolis,MD,,10
18629,Corinne Bailey Rae,british soul,16-06-2024,Central Park SummerStage,New York,NY,,12
18630,Corinne Bailey Rae,british soul,15-06-2024,The Egg,Albany,NY,,13
18631,Corinne Bailey Rae,british soul,12-06-2024,Sound Board Theater,Detroit,MI,,10
18632,Corinne Bailey Rae,british soul,18-02-2024,Blue Note Jazz Club,New York,NY,,10
18633,Corinne Bailey Rae,british soul,18-02-2024,Blue Note Jazz Club,New York,NY,,10
18634,Corinne Bailey Rae,british soul,17-02-2024,Blue Note Jazz Club,New York,NY,,10
18635,Corinne Bailey Rae,british soul,17-02-2024,Blue Note Jazz Club,New York,NY,,10
18636,Corinne Bailey Rae,british soul,16-02-2024,Blue Note Jazz Club,New York,NY,,10
18637,Corinne Bailey Rae,british soul,16-02-2024,Blue Note Jazz Club,New York,NY,,10
18638,Corinne Bailey Rae,british soul,15-02-2024,Blue Note Jazz Club,New York,NY,,10
18639,Corinne Bailey Rae,british soul,15-02-2024,Blue Note Jazz Club,New York,NY,,10
18640,Corinne Bailey Rae,british soul,11-02-2024,Miner Auditorium,San Francisco,CA,,10
18641,Corinne Bailey Rae,british soul,10-02-2024,Miner Auditorium,San Francisco,CA,,10
18642,Corinne Bailey Rae,british soul,09-02-2024,Rio Theatre,Santa Cruz,CA,,10
18643,Kane Brown,black americana,31-12-2024,Bicentennial Capitol Mall,Nashville,TN,,10
18644,Kane Brown,black americana,07-12-2024,XS Nightclub,Las Vegas,NV,,10
18645,Kane Brown,black americana,06-12-2024,Intuit Dome,Inglewood,CA,"18,000",10
18646,Kane Brown,black americana,03-12-2024,Dickies Arena,Fort Worth,TX,"14,000",10
18647,Kane Brown,black americana,06-10-2024,LA Center Studios,Los Angeles,CA,,10
18648,Kane Brown,black americana,14-09-2024,Globe Life Field,Arlington,TX,"1,750",19
18649,Kane Brown,black americana,06-09-2024,Coors Field,Denver,CO,"50,445",18
18650,Kane Brown,black americana,24-08-2024,BMO Stadium,Los Angeles,CA,"20,000",18
18651,Kane Brown,black americana,16-08-2024,T-Mobile Park,Seattle,WA,"68,740",18
18652,Kane Brown,black americana,20-07-2024,Fenway Park,Boston,MA,"37,402",16
18653,Kane Brown,black americana,19-07-2024,Rumsey Playfield,New York,NY,,10
18654,Kane Brown,black americana,19-07-2024,Bobcat of York Grandstand Stage,York,PA,,17
18655,Kane Brown,black americana,22-06-2024,Wildwood Beach,Wildwood,NJ,,10
18656,Kane Brown,black americana,20-06-2024,American Family Insurance Amphitheater,Milwaukee,WI,"1,530",10
18657,Kane Brown,black americana,08-06-2024,State Farm Arena,Atlanta,GA,"21,000",10
18658,Kane Brown,black americana,07-06-2024,PNC Arena,Raleigh,NC,,10
18659,Kane Brown,black americana,01-06-2024,Amalie Arena,Tampa,FL,"20,500",10
18660,Kane Brown,black americana,31-05-2024,Amalie Arena,Tampa,FL,"20,500",18
18661,Kane Brown,black americana,30-05-2024,Kia Center,Orlando,FL,"20,000",18
18662,Kane Brown,black americana,18-05-2024,T-Mobile Arena,Paradise,NV,"20,000",10
18663,Kane Brown,black americana,17-05-2024,Delta Center,Salt Lake City,UT,"2,700",18
18664,Kane Brown,black americana,16-05-2024,Ford Center at The Star,Frisco,TX,,10
18665,Kane Brown,black americana,11-05-2024,Golden 1 Center,Sacramento,CA,359,17
18666,Kane Brown,black americana,10-05-2024,Golden 1 Center,Sacramento,CA,359,18
18667,Kane Brown,black americana,09-05-2024,Matthew Knight Arena,Eugene,OR,"12,364",10
18668,Kane Brown,black americana,02-05-2024,Webster Hall,New York City,NY,"1,500",10
18669,Kane Brown,black americana,28-04-2024,Moody Center,Austin,TX,"2,442",17
18670,Kane Brown,black americana,27-04-2024,Toyota Center,Kennewick,WA,"16,000",17
18671,Kane Brown,black americana,20-04-2024,Alerus Center,Grand Forks,ND,"22,000",18
18672,Kane Brown,black americana,19-04-2024,Target Center,Minneapolis,MN,"20,500",18
18673,Kane Brown,black americana,18-04-2024,Wells Fargo Arena,Des Moines,IA,"16,110",19
18674,Kane Brown,black americana,13-04-2024,Memorial Stadium,Bloomington,IN,,10
18675,Kane Brown,black americana,12-04-2024,Allstate Arena,Rosemont,IL,"18,500",19
18676,Kane Brown,black americana,11-04-2024,T-Mobile Center,Kansas City,MO,"18,972",10
18677,Kane Brown,black americana,06-04-2024,KeyBank Center,Buffalo,NY,"19,200",20
18678,Kane Brown,black americana,04-04-2024,Little Caesars Arena,Detroit,MI,"22,000",16
18679,Kane Brown,black americana,30-03-2024,Prudential Center,Newark,NJ,"19,500",19
18680,Kane Brown,black americana,29-03-2024,PPG Paints Arena,Pittsburgh,PA,"1,400",17
18681,Kane Brown,black americana,28-03-2024,John Paul Jones Arena,Charlottesville,VA,"1,650",20
18682,Fat Joe,bronx hip hop,28-10-2024,Yankee Stadium,Bronx,NY,"46,537",10
18683,Fat Joe,bronx hip hop,08-10-2024,Drai's Beachclub & Nightclub,Las Vegas,NV,,10
18684,Fat Joe,bronx hip hop,11-05-2024,Barclays Center,Brooklyn,NY,"19,000",10
18685,Fat Joe,bronx hip hop,08-05-2024,The Marquee,New York,NY,,10
18686,Fat Joe,bronx hip hop,20-04-2024,Empire Polo Club,Indio,CA,"90,000",10
18687,Fat Joe,bronx hip hop,08-02-2024,TAO Nightclub,Las Vegas,NV,,10
18688,Fat Joe,bronx hip hop,02-02-2024,Daer Nightclub,Hollywood,FL,,10
18689,Fat Joe,bronx hip hop,05-01-2024,LIV,Miami Beach,FL,,10
18690,Rich Homie Quan,atl hip hop,25-05-2024,Waterfront Park,Louisville,KY,,10
18691,Little Big Town,contemporary country,13-12-2024,Bridgestone Arena,Nashville,TN,"39,790",21
18692,Little Big Town,contemporary country,12-12-2024,Gas South Arena,Duluth,GA,"13,000",10
18693,Little Big Town,contemporary country,11-12-2024,Mississippi Coast Coliseum,Biloxi,MS,"10,640",10
18694,Little Big Town,contemporary country,07-12-2024,Allegiant Stadium,Paradise,NV,"71,835",10
18695,Little Big Town,contemporary country,04-12-2024,Rockefeller Center,New York,NY,,10
18696,Little Big Town,contemporary country,23-11-2024,BOK Center,Tulsa,OK,"19,199",22
18697,Little Big Town,contemporary country,22-11-2024,Dickies Arena,Fort Worth,TX,"14,000",22
18698,Little Big Town,contemporary country,21-11-2024,Moody Center,Austin,TX,"2,442",22
18699,Little Big Town,contemporary country,16-11-2024,Vibrant Arena at The MARK,Moline,IL,"12,000",20
18700,Little Big Town,contemporary country,15-11-2024,Denny Sanford Premier Center,Sioux Falls,SD,"10,436",19
18701,Little Big Town,contemporary country,14-11-2024,T-Mobile Center,Kansas City,MO,"18,972",19
18702,Little Big Town,contemporary country,09-11-2024,Van Andel Arena,Grand Rapids,MI,"12,860",22
18703,Little Big Town,contemporary country,08-11-2024,Fiserv Forum,Milwaukee,WI,"41,900",22
18704,Little Big Town,contemporary country,07-11-2024,Target Center,Minneapolis,MN,"20,500",22
18705,Little Big Town,contemporary country,02-11-2024,KeyBank Center,Buffalo,NY,"19,200",10
18706,Little Big Town,contemporary country,01-11-2024,PPG Paints Arena,Pittsburgh,PA,"1,400",22
18707,Little Big Town,contemporary country,31-10-2024,TD Garden,Boston,MA,"19,580",21
18708,Little Big Town,contemporary country,26-10-2024,Nationwide Arena,Columbus,OH,"20,000",21
18709,Little Big Town,contemporary country,25-10-2024,Lenovo Center,Raleigh,NC,"19,772",21
18710,Little Big Town,contemporary country,24-10-2024,Bon Secours Wellness Arena,Greenville,SC,"10,000",10
